Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
103,Kevin Danso,AUT,DF,Lens,26.0,1998.0,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.0,0.02,0.1,0.04,0,6,0,0.0,0.04
104,Dante,BRA,DF,Nice,40.0,1983.0,6,5,473,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,33,5,0.0,0.0
105,Pape Daouda Diongue,SEN,MF,Strasbourg,0.0,0.0,1,1,45,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.32,0.2,0.32,0.0,0.0,0.2,0.32,2,0,2,0.0,0.32
106,Mohammed Daramy,DEN,FW,Reims,22.0,2002.0,1,0,8,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
107,Jonathan David,CAN,FW,Lille,24.0,2000.0,6,3,373,4.1,5,1.21,0,0.0,5,1.21,4,0.97,1,1,0,0,2.9,0.69,2.1,0.5,0.2,0.04,2.3,0.55,6,10,31,0.97,0.74
108,Zuriko Davitashvili,GEO,"MF,FW",Saint-Étienne,23.0,2001.0,6,6,509,5.7,0,0.0,2,0.35,2,0.35,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.5,0.08,0.8,0.14,12,11,31,0.35,0.14
109,Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2,0,8,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0
110,Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,5,5,404,4.5,2,0.45,1,0.22,3,0.67,0,0.0,2,3,0,0,2.7,0.61,0.4,0.08,0.5,0.12,0.9,0.2,12,19,30,0.22,0.72
111,Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,6,4,340,3.8,4,1.06,3,0.79,7,1.85,4,1.06,0,0,1,0,2.5,0.65,2.5,0.65,2.8,0.73,5.2,1.38,31,26,58,1.85,1.38
112,Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
113,Mamadou Diakhon,FRA,"FW,MF",Reims,19.0,2005.0,3,0,42,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.13,0.1,0.13,0.1,0.13,0.1,0.26,3,0,5,0.0,0.26
114,Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,6,6,540,6.0,1,0.17,1,0.17,2,0.33,1,0.17,0,0,2,0,0.9,0.15,0.9,0.15,0.1,0.01,0.9,0.16,3,23,0,0.33,0.16
115,Oumar Diakité,CIV,FW,Reims,20.0,2003.0,6,6,425,4.7,1,0.21,0,0.0,1,0.21,1,0.21,0,0,2,0,1.0,0.2,1.0,0.2,0.2,0.04,1.2,0.25,9,18,21,0.21,0.25
116,Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,6,6,478,5.3,1,0.19,0,0.0,1,0.19,1,0.19,0,0,1,0,0.7,0.13,0.7,0.13,0.6,0.11,1.3,0.24,14,17,19,0.19,0.24
117,Krépin Diatta,SEN,DF,Monaco,25.0,1999.0,1,0,12,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0
118,Kandet Diawara,GUI,FW,Le Havre,24.0,2000.0,1,0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
119,Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,2,0,16,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0
120,Bamba Dieng,SEN,FW,Angers,24.0,2000.0,3,2,210,2.3,1,0.43,0,0.0,1,0.43,1,0.43,0,0,1,0,0.6,0.24,0.6,0.24,0.0,0.0,0.6,0.24,2,2,14,0.43,0.24
121,Sinaly Diomande,CIV,DF,Auxerre,23.0,2001.0,4,3,295,3.3,0,0.0,1,0.31,1,0.31,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.2,0.07,0.2,0.07,1,12,3,0.31,0.07
122,Lois Diony,FRA,FW,Angers,31.0,1992.0,1,0,21,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0
123,Sofiane Diop,FRA,"FW,MF",Nice,24.0,2000.0,3,0,34,0.4,1,2.65,0,0.0,1,2.65,1,2.65,0,0,0,0,0.9,2.53,0.9,2.53,0.0,0.13,1.0,2.66,2,4,1,2.65,2.66
124,Andy Diouf,FRA,MF,Lens,21.0,2003.0,6,5,460,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.7,0.13,0.9,0.17,16,21,13,0.0,0.17
125,Yehvann Diouf,FRA,GK,Reims,24.0,1999.0,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
126,Assane Dioussé,SEN,MF,Auxerre,27.0,1997.0,1,0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0,3,0,0.0,0.05
127,Gianluigi Donnarumma,ITA,GK,Paris S-G,25.0,1999.0,4,4,360,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
128,Désiré Doué,FRA,FW,Paris S-G,19.0,2005.0,4,1,147,1.6,0,0.0,1,0.61,1,0.61,0,0.0,0,0,0,0,0.5,0.28,0.5,0.28,1.3,0.78,1.7,1.06,6,13,20,0.61,1.06
129,Guela Doué,CIV,DF,Strasbourg,21.0,2002.0,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.2,0.04,0.2,0.04,0.0,0.01,0.3,0.04,4,24,2,0.0,0.04
130,Douglas,BRA,MF,Nantes,27.0,1997.0,5,5,415,4.6,1,0.22,0,0.0,1,0.22,1,0.22,0,0,2,0,1.1,0.24,1.1,0.24,0.3,0.06,1.4,0.3,3,21,12,0.22,0.3
131,Ismaël Doukouré,FRA,MF,Strasbourg,21.0,2003.0,6,6,495,5.5,0,0.0,1,0.18,1,0.18,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.6,0.12,0.7,0.13,6,23,5,0.18,0.13
132,Kamory Doumbia,MLI,MF,Brest,21.0,2003.0,3,1,117,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04,1,6,5,0.0,0.04
133,Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997.0,5,4,327,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.1,0.03,0.2,0.06,3,14,4,0.0,0.06
134,Stefan Džodić,SRB,DF,Montpellier,19.0,2005.0,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,1,3,0,0.0,0.01
135,Aron Dønnum,NOR,"DF,MF",Toulouse,26.0,1998.0,6,5,372,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,10,19,29,0.0,0.03
136,Jacques Ekomie,GAB,DF,Angers,21.0,2003.0,3,3,222,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,3,5,8,0.0,0.01
137,Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22.0,2002.0,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.02,0.1,0.02,1,18,2,0.0,0.02
138,Breel Embolo,SUI,FW,Monaco,27.0,1997.0,5,4,332,3.7,0,0.0,2,0.54,2,0.54,0,0.0,0,0,1,0,2.5,0.67,2.5,0.67,1.8,0.49,4.3,1.16,6,6,26,0.54,1.16
139,Emanuel Emegha,NED,FW,Strasbourg,21.0,2003.0,6,6,503,5.6,3,0.54,1,0.18,4,0.72,3,0.54,0,0,1,0,3.8,0.67,3.8,0.67,1.1,0.2,4.9,0.87,12,3,22,0.72,0.87
140,Romain Faivre,FRA,"MF,FW",Brest,26.0,1998.0,5,3,264,2.9,1,0.34,0,0.0,1,0.34,1,0.34,0,0,1,0,0.6,0.2,0.6,0.2,0.2,0.06,0.8,0.27,6,13,13,0.34,0.27
141,Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,4,3,254,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.06,0.2,0.06,0.1,0.03,0.3,0.09,6,17,7,0.0,0.09
142,Zinedine Ferhat,ALG,"FW,MF",Angers,31.0,1993.0,5,1,162,1.8,1,0.56,0,0.0,1,0.56,1,0.56,0,0,0,0,0.3,0.17,0.3,0.17,0.3,0.18,0.6,0.35,4,11,18,0.56,0.35
143,Edimilson Fernandes,SUI,MF,Brest,28.0,1996.0,2,2,140,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07,1,2,0,0.0,0.07
144,Matias Fernandez-Pardo,BEL,FW,Lille,19.0,2005.0,1,0,23,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.36,0.1,0.36,1,1,1,0.0,0.36
145,Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,4,3,271,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.2,0.06,0.2,0.07,1,20,8,0.0,0.07
146,Karol Fila,POL,MF,Strasbourg,26.0,1998.0,1,0,5,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
147,Malick Fofana,BEL,"FW,DF",Lyon,19.0,2005.0,6,1,192,2.1,1,0.47,1,0.47,2,0.94,1,0.47,0,0,0,0,0.1,0.07,0.1,0.07,0.3,0.13,0.4,0.2,16,8,16,0.94,0.2
148,Yahia Fofana,CIV,GK,Angers,24.0,2000.0,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
149,Lamine Fomba,FRA,MF,Saint-Étienne,26.0,1998.0,2,1,68,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0,6,1,0.0,0.03
150,Przemysław Frankowski,POL,DF,Lens,29.0,1995.0,5,3,284,3.2,1,0.32,0,0.0,1,0.32,0,0.0,1,1,1,0,0.9,0.28,0.1,0.03,0.2,0.07,0.3,0.1,3,19,27,0.0,0.35
151,Angelo Fulgini,FRA,"MF,FW",Lens,28.0,1996.0,4,2,172,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.2,0.4,0.2,0.6,0.32,1.0,0.52,1,11,18,0.0,0.52
152,Ignatius Ganago,CMR,FW,Nantes,25.0,1999.0,2,0,23,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.22,0.1,0.22,0.1,0.44,0.2,0.66,0,3,5,0.0,0.66
153,Ulisses Garcia,SUI,"DF,MF",Marseille,28.0,1996.0,3,0,41,0.5,1,2.2,0,0.0,1,2.2,1,2.2,0,0,0,0,0.1,0.19,0.1,0.19,0.1,0.12,0.1,0.31,1,1,5,2.2,0.31
154,Jean-Philippe Gbamin,CIV,MF,Nantes,29.0,1995.0,2,0,14,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.44,0.1,0.44,0.0,0.0,0.1,0.44,1,1,0,0.0,0.44
155,Yann Gboho,FRA,"FW,MF",Toulouse,23.0,2001.0,6,6,524,5.8,2,0.34,1,0.17,3,0.52,2,0.34,0,0,0,0,1.6,0.27,1.6,0.27,0.5,0.08,2.0,0.35,28,21,52,0.52,0.35
156,Denis Genreau,AUS,MF,Toulouse,25.0,1999.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,5.79,0.1,5.79,0.2,17.89,0.3,23.68,0,0,0,0.0,23.68
157,Aleksandr Golovin,RUS,MF,Monaco,28.0,1996.0,4,3,252,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.22,0.6,0.22,0.7,0.23,1.3,0.45,12,26,16,0.0,0.45
158,André Gomes,POR,MF,Lille,31.0,1993.0,2,2,156,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,1,8,4,0.0,0.03
159,Angel Gomes,ENG,MF,Lille,24.0,2000.0,5,4,292,3.2,0,0.0,1,0.31,1,0.31,0,0.0,0,1,0,0,0.8,0.25,0.0,0.0,1.8,0.55,1.8,0.55,8,23,22,0.31,0.8
160,Carlos Gómez,COL,MF,Rennes,22.0,2002.0,1,0,27,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0
161,Amine Gouiri,ALG,"FW,MF",Rennes,24.0,2000.0,6,4,387,4.3,1,0.23,1,0.23,2,0.47,1,0.23,0,0,0,0,2.0,0.47,2.0,0.47,0.2,0.05,2.2,0.51,10,17,22,0.47,0.51
162,Jonathan Gradit,FRA,DF,Lens,31.0,1992.0,6,6,524,5.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.04,0.3,0.04,0.4,0.07,0.7,0.11,6,47,1,0.0,0.11
163,Samuel Grandsir,FRA,"MF,FW",Le Havre,28.0,1996.0,3,0,49,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,1.06,0.6,1.06,0,1,3,0.0,1.06
164,Mason Greenwood,ENG,FW,Marseille,22.0,2001.0,6,6,527,5.9,5,0.85,0,0.0,5,0.85,4,0.68,1,1,0,0,2.2,0.37,1.4,0.23,0.6,0.11,2.0,0.34,27,17,45,0.68,0.48
165,Albert Grønbaek,DEN,"MF,FW",Rennes,23.0,2001.0,6,5,394,4.4,1,0.23,1,0.23,2,0.46,1,0.23,0,0,0,0,0.5,0.12,0.5,0.12,0.7,0.15,1.2,0.27,11,14,26,0.46,0.27
166,Gabriel Gudmundsson,SWE,DF,Lille,25.0,1999.0,6,5,408,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.3,0.07,0.5,0.1,16,16,28,0.0,0.1
167,Evann Guessand,CIV,FW,Nice,23.0,2001.0,6,6,492,5.5,3,0.55,1,0.18,4,0.73,3,0.55,0,0,0,0,3.2,0.58,3.2,0.58,0.8,0.15,4.0,0.73,11,15,29,0.73,0.73
168,Herba Guirassy,FRA,FW,Nantes,18.0,2006.0,3,0,11,0.1,1,8.18,0,0.0,1,8.18,1,8.18,0,0,0,0,0.4,3.05,0.4,3.05,0.0,0.0,0.4,3.05,1,0,0,8.18,3.05
169,Massadio Haïdara,MLI,DF,Brest,31.0,1992.0,2,2,171,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,3,0.0,0.0
170,Achraf Hakimi,MAR,DF,Paris S-G,25.0,1998.0,5,5,443,4.9,1,0.2,3,0.61,4,0.81,1,0.2,0,0,0,0,0.9,0.18,0.9,0.18,2.6,0.53,3.5,0.7,26,34,48,0.81,0.7
171,Florent Hanin,ALG,DF,Angers,34.0,1990.0,5,3,312,3.5,0,0.0,1,0.29,1,0.29,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.14,0.5,0.14,6,20,25,0.29,0.14
172,Amine Harit,MAR,MF,Marseille,27.0,1997.0,6,6,372,4.1,1,0.24,3,0.73,4,0.97,1,0.24,0,0,0,0,0.3,0.07,0.3,0.07,0.9,0.22,1.2,0.29,8,21,13,0.97,0.29
173,Hans Hateboer,NED,DF,Rennes,30.0,1994.0,6,3,334,3.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.08,0.3,0.08,0.6,0.17,0.9,0.24,6,15,25,0.0,0.24
174,Luis Henrique,BRA,FW,Marseille,22.0,2001.0,6,6,471,5.2,3,0.57,3,0.57,6,1.15,3,0.57,0,0,0,0,0.8,0.16,0.8,0.16,0.8,0.15,1.6,0.31,9,25,33,1.15,0.31
175,Ki-Jana Hoever,NED,DF,Auxerre,22.0,2002.0,4,4,289,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.1,10,15,17,0.0,0.1
176,Cédric Hountondji,BEN,DF,Angers,30.0,1994.0,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
177,Ilyes Housni,FRA,MF,Le Havre,19.0,2005.0,1,0,9,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0
178,Pierre Højbjerg,DEN,"MF,DF",Marseille,29.0,1995.0,6,6,535,5.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.03,0.2,0.03,0.1,0.01,0.2,0.04,2,25,3,0.0,0.04
179,George Ilenikhena,FRA,"FW,MF",Monaco,18.0,2006.0,6,1,200,2.2,0,0.0,1,0.45,1,0.45,0,0.0,0,0,0,0,0.7,0.32,0.7,0.32,0.8,0.34,1.5,0.67,3,2,11,0.45,0.67
180,Ismaily,BRA,DF,Lille,34.0,1990.0,1,1,82,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.1,0.16,0.2,0.22,0,8,8,0.0,0.22
181,Yanis Issoufou,FRA,"FW,MF",Montpellier,17.0,2006.0,3,1,73,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,2,1,2,0.0,0.04
182,Junya Ito,JPN,FW,Reims,31.0,1993.0,6,6,521,5.8,2,0.35,1,0.17,3,0.52,2,0.35,0,0,0,0,0.7,0.12,0.7,0.12,1.2,0.2,1.9,0.32,29,30,38,0.52,0.32
183,Ismail Jakobs,SEN,DF,Monaco,25.0,1999.0,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.11,0.2,0.11,9,6,17,0.0,0.11
184,Jordan James,WAL,MF,Rennes,20.0,2004.0,3,0,30,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.26,0.1,0.26,0.2,0.7,0.3,0.96,0,1,1,0.0,0.96
185,Karl-Johan Johnsson,SWE,GK,Strasbourg,34.0,1990.0,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
186,Paul Joly,FRA,DF,Auxerre,24.0,2000.0,6,4,366,4.1,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.8,0.19,0.8,0.2,11,23,27,0.25,0.2
187,Jota,POR,FW,Rennes,25.0,1999.0,1,0,23,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
188,Antoine Joujou,FRA,"MF,FW",Le Havre,21.0,2003.0,6,3,299,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.3,0.09,0.6,0.18,17,4,28,0.0,0.18
189,Jubal,BRA,DF,Auxerre,31.0,1993.0,6,6,487,5.4,1,0.18,0,0.0,1,0.18,0,0.0,1,1,2,0,1.2,0.21,0.4,0.07,0.4,0.08,0.8,0.14,0,8,1,0.0,0.29
190,Hamed Junior Traorè,CIV,MF,Auxerre,24.0,2000.0,4,4,322,3.6,2,0.56,0,0.0,2,0.56,2,0.56,0,0,0,0,1.3,0.37,1.3,0.37,0.2,0.06,1.6,0.44,9,23,21,0.56,0.44
191,Yaya Kader Fofana,MLI,"MF,FW",Reims,20.0,2004.0,6,5,367,4.1,1,0.25,1,0.25,2,0.49,1,0.25,0,0,2,0,0.3,0.07,0.3,0.07,1.6,0.38,1.8,0.45,10,9,16,0.49,0.45
192,Tino Kadewere,ZIM,"MF,FW",Nantes,28.0,1996.0,5,4,315,3.5,0,0.0,2,0.57,2,0.57,0,0.0,0,0,1,0,0.6,0.16,0.6,0.16,0.5,0.13,1.0,0.3,2,7,15,0.57,0.3
193,Arnaud Kalimuendo,FRA,FW,Rennes,22.0,2002.0,5,4,321,3.6,3,0.84,0,0.0,3,0.84,1,0.28,2,2,0,0,2.4,0.67,0.8,0.22,0.2,0.06,1.0,0.28,6,8,28,0.28,0.73
194,Waren Kamanzi,NOR,"DF,MF",Toulouse,23.0,2000.0,5,4,383,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2,0.04,0.2,0.04,9,14,24,0.0,0.04
195,Glen Kamara,FIN,MF,Rennes,28.0,1995.0,5,3,286,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,3,13,14,0.0,0.01
196,Nordine Kandil,FRA,MF,Strasbourg,22.0,2001.0,1,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0
197,Lee Kang-in,KOR,"MF,FW",Paris S-G,23.0,2001.0,6,4,378,4.2,3,0.71,0,0.0,3,0.71,3,0.71,0,0,0,0,1.1,0.26,1.1,0.26,1.1,0.27,2.2,0.53,6,30,30,0.71,0.53
198,Yassine Kechta,MAR,"FW,MF",Le Havre,22.0,2002.0,6,6,467,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.06,0.3,0.06,0.2,0.04,0.5,0.09,8,18,26,0.0,0.09
199,Thilo Kehrer,GER,DF,Monaco,28.0,1996.0,4,4,360,4.0,1,0.25,0,0.0,1,0.25,1,0.25,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.01,0.2,0.05,0,19,1,0.25,0.05
200,Reda Khadra,GER,"MF,FW",Reims,23.0,2001.0,4,0,78,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,4,4,7,0.0,0.03
201,Wahbi Khazri,TUN,FW,Montpellier,33.0,1991.0,5,1,120,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.14,0.2,0.14,0.0,0.0,0.2,0.14,6,3,4,0.0,0.14
202,Abdukodir Khusanov,UZB,DF,Lens,20.0,2004.0,6,4,377,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,0,11,2,0.0,0.02
203,Joshua King,NOR,"MF,FW",Toulouse,32.0,1992.0,4,1,125,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.24,0.3,0.24,0.1,0.11,0.5,0.34,4,2,13,0.0,0.34
204,Cédric Kipré,CIV,DF,Reims,27.0,1996.0,5,3,283,3.1,0,0.0,1,0.32,1,0.32,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.1,1,7,0,0.32,0.1
205,Philipp Köhn,SUI,GK,Monaco,26.0,1998.0,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
