Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
308,Gift Orban,ng NGA,"FW,DF",Lyon,22-075,2002,2.1,2,4,3,75.0,1.94,1.45,0.50,0.67,8.7,0,0,0,1.2,1.2,0.30,+0.8,+0.8,Matches
309,Gabriel Osho,ng NGA,DF,Auxerre,26-047,1998,5.7,0,1,0,0.0,0.17,0.00,0.00,,5.2,0,0,0,0.4,0.4,0.41,-0.4,-0.4,Matches
310,Jibril Othman,tn TUN,FW,Saint-Étienne,20-157,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
311,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,19-352,2004,1.0,0,2,1,50.0,1.96,0.98,0.00,0.00,21.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
312,Zinédine Ould Khaled,fr FRA,MF,Angers,24-260,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
313,Beres Owusu,fr FRA,DF,Saint-Étienne,21-011,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
314,Elisha Owusu,gh GHA,MF,Auxerre,26-328,1997,5.7,1,2,1,50.0,0.35,0.17,0.50,1.00,22.0,0,0,0,0.2,0.2,0.12,+0.8,+0.8,Matches
315,Willian Pacho,ec ECU,DF,Paris S-G,22-350,2001,5.3,0,1,0,0.0,0.19,0.00,0.00,,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
316,Nicolas Pallois,fr FRA,DF,Nantes,37-011,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
317,Kévin Pedro,fr FRA,DF,Saint-Étienne,18-222,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
318,Théo Pellenard,fr FRA,DF,Auxerre,30-210,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
319,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24-091,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
320,Mathias Pereira Lage,pt POR,"MF,FW",Brest,27-305,1996,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
321,Lucas Perri,br BRA,GK,Lyon,26-295,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
322,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28-115,1996,3.7,1,8,2,25.0,2.16,0.54,0.13,0.50,24.7,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
323,Léo Pétrot,fr FRA,DF,Saint-Étienne,27-168,1997,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
324,Đorđe Petrović,rs SRB,GK,Strasbourg,24-358,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
325,Adrien Rabiot,fr FRA,MF,Marseille,29-180,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Gonçalo Ramos,pt POR,FW,Paris S-G,23-102,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
327,Lilian Raolisoa,fr FRA,DF,Angers,24-106,2000,0.9,0,1,0,0.0,1.15,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
328,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,27-258,1997,4.3,1,10,4,40.0,2.33,0.93,0.10,0.25,21.8,1,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
329,Guillaume Restes,fr FRA,GK,Toulouse,19-203,2005,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
330,Alexsandro Ribeiro,br BRA,DF,Lille,25-052,1999,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,13.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
331,Valentin Rongier,fr FRA,"DF,MF",Marseille,29-298,1994,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,15.2,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches
332,Pablo Rosario,nl NED,"MF,DF",Nice,27-267,1997,4.9,1,3,2,66.7,0.61,0.41,0.00,0.00,13.9,0,1,1,1.6,0.8,0.26,-0.6,-0.8,Matches
333,Jon Rowe,eng ENG,FW,Marseille,21-153,2003,1.2,1,7,2,28.6,5.78,1.65,0.14,0.50,18.2,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
334,Fabián Ruiz Peña,es ESP,MF,Paris S-G,28-180,1996,2.5,1,7,2,28.6,2.76,0.79,0.14,0.50,18.3,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
335,Gerónimo Rulli,ar ARG,GK,Marseille,32-133,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,Emmanuel Sabbi,us USA,"MF,FW",Le Havre,26-281,1997,1.4,0,3,1,33.3,2.11,0.70,0.00,0.00,20.4,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
337,Falaye Sacko,ml MLI,DF,Montpellier,29-152,1995,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
338,Matvei Safonov,ru RUS,GK,Paris S-G,25-218,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
339,Modibo Sagnan,ml MLI,DF,Montpellier,25-169,1999,6.0,1,7,2,28.6,1.17,0.33,0.14,0.50,11.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
340,Osame Sahraoui,no NOR,"MF,FW",Lille,23-111,2001,3.9,0,7,2,28.6,1.77,0.51,0.00,0.00,17.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
341,Wesley Saïd,fr FRA,"FW,MF",Lens,29-164,1995,3.1,1,7,3,42.9,2.27,0.97,0.14,0.33,12.2,0,0,0,1.9,1.9,0.27,-0.9,-0.9,Matches
342,Ibrahim Salah,ma MAR,FW,Brest,23-031,2001,1.0,0,3,1,33.3,2.87,0.96,0.00,0.00,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
343,Amine Salama,fr FRA,"FW,MF",Reims,24-074,2000,0.9,0,1,1,100.0,1.06,1.06,0.00,0.00,13.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
344,Mohammed Salisu,gh GHA,DF,Monaco,25-166,1999,4.0,0,4,1,25.0,1.00,0.25,0.00,0.00,9.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
345,Yoann Salmier,gf GUF,DF,Le Havre,31-314,1992,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
346,Mama Samba Baldé,gw GNB,FW,Lyon,28-329,1995,0.4,0,1,0,0.0,2.73,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
347,Mama Samba Baldé,gw GNB,FW,Brest,28-329,1995,1.3,1,4,1,25.0,3.05,0.76,0.25,1.00,14.2,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
348,Brice Samba,fr FRA,GK,Lens,30-158,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
349,Arouna Sangante,sn SEN,DF,Le Havre,22-171,2002,4.8,1,3,2,66.7,0.63,0.42,0.33,0.50,10.3,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
350,Nhoa Sangui,fr FRA,DF,Reims,18-216,2006,3.8,0,2,0,0.0,0.52,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,Baptiste Santamaria,fr FRA,MF,Rennes,29-205,1995,3.0,0,3,1,33.3,0.99,0.33,0.00,0.00,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
352,Andrey Santos,br BRA,MF,Strasbourg,20-150,2004,4.8,3,8,4,50.0,1.67,0.83,0.38,0.75,10.4,0,0,0,1.9,1.9,0.24,+1.1,+1.1,Matches
353,Tiago Santos,pt POR,DF,Lille,22-069,2002,4.0,0,8,4,50.0,2.01,1.00,0.00,0.00,20.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
354,Mamadou Sarr,fr FRA,DF,Strasbourg,19-032,2005,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
355,Martin Satriano,uy URU,"FW,DF",Lens,23-223,2001,0.5,0,3,0,0.0,6.59,0.00,0.00,,8.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
356,Téji Savanier,fr FRA,MF,Montpellier,32-283,1991,5.9,1,9,3,33.3,1.53,0.51,0.00,0.00,28.7,3,1,1,1.1,0.3,0.03,-0.1,-0.3,Matches
357,Niklas Schmidt,de GER,MF,Toulouse,26-213,1998,1.6,0,2,1,50.0,1.24,0.62,0.00,0.00,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
358,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,21-169,2003,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
359,Alidu Seidu,gh GHA,DF,Rennes,24-118,2000,4.9,0,2,0,0.0,0.41,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
360,Marvin Senaya,tg TOG,DF,Strasbourg,23-246,2001,1.2,0,1,0,0.0,0.87,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
361,Djibril Sidibé,fr FRA,DF,Toulouse,32-063,1992,3.3,0,2,0,0.0,0.61,0.00,0.00,,7.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
362,Vincent Sierro,ch SUI,MF,Toulouse,28-358,1995,5.2,0,2,0,0.0,0.39,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
363,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27-061,1997,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
364,Abdallah Sima,sn SEN,"FW,MF",Brest,23-105,2001,2.6,0,6,3,50.0,2.31,1.15,0.00,0.00,16.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
365,Moses Simon,ng NGA,FW,Nantes,29-080,1995,5.6,2,13,4,30.8,2.32,0.71,0.08,0.25,20.9,1,1,1,1.6,0.8,0.06,+0.4,+0.2,Matches
366,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,24-297,1999,5.7,0,13,2,15.4,2.29,0.35,0.00,0.00,18.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
367,Wilfried Singo,ci CIV,DF,Monaco,23-280,2000,3.1,0,2,0,0.0,0.65,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
368,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,28-308,1995,4.3,2,9,2,22.2,2.11,0.47,0.11,0.50,15.3,0,1,1,1.3,0.5,0.06,+0.7,+0.5,Matches
369,Leo Skiri Østigård,no NOR,DF,Rennes,24-307,1999,3.7,1,2,1,50.0,0.54,0.27,0.50,1.00,5.9,0,0,0,0.3,0.3,0.15,+0.7,+0.7,Matches
370,Milan Škriniar,sk SVK,DF,Paris S-G,29-232,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
371,Naatan Skyttä,fi FIN,FW,Toulouse,22-146,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
372,Florian Sotoca,fr FRA,FW,Lens,33-341,1990,4.4,0,14,7,50.0,3.17,1.59,0.00,0.00,15.2,0,0,0,1.8,1.8,0.13,-1.8,-1.8,Matches
373,Issa Soumaré,sn SEN,"FW,MF",Le Havre,23-356,2000,2.8,0,5,2,40.0,1.78,0.71,0.00,0.00,17.8,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
374,Saidou Sow,gn GUI,DF,Strasbourg,22-088,2002,5.8,0,3,1,33.3,0.52,0.17,0.00,0.00,11.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
375,Lucas Stassin,be BEL,FW,Saint-Étienne,19-307,2004,1.5,0,2,1,50.0,1.30,0.65,0.00,0.00,15.8,0,0,0,0.7,0.7,0.33,-0.7,-0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Enzo Sternal,fr FRA,FW,Marseille,17-125,2007,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
377,Gabriel Suazo,cl CHI,"DF,MF",Toulouse,27-052,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
378,Abakar Sylla,ci CIV,DF,Strasbourg,21-280,2002,3.9,0,3,0,0.0,0.78,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
379,Issiaga Sylla,gn GUI,"FW,DF",Montpellier,30-273,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
380,Musa Al-Taamari,jo JOR,FW,Montpellier,27-112,1997,1.9,0,3,1,33.3,1.54,0.51,0.00,0.00,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
381,Nicolás Tagliafico,ar ARG,DF,Lyon,32-030,1992,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,22.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
382,Florian Tardieu,fr FRA,MF,Saint-Étienne,32-161,1992,1.8,0,1,0,0.0,0.56,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
383,Oussama Targhalline,ma MAR,MF,Le Havre,22-133,2002,2.9,0,2,0,0.0,0.69,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
384,Enzo Tchato,cm CMR,DF,Montpellier,21-312,2002,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,Tanner Tessmann,us USA,MF,Lyon,23-006,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
386,Teddy Teuma,mt MLT,MF,Reims,31-000,1993,1.2,0,1,1,100.0,0.82,0.82,0.00,0.00,12.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
387,Jordan Teze,nl NED,DF,Monaco,25-000,1999,1.8,1,2,1,50.0,1.08,0.54,0.50,1.00,6.3,0,0,0,1.0,1.0,0.51,0.0,0.0,Matches
388,Sorba Thomas,wls WAL,FW,Nantes,25-039,1999,4.1,1,6,1,16.7,1.47,0.25,0.17,1.00,16.8,0,0,0,1.2,1.2,0.21,-0.2,-0.2,Matches
389,Adrien Thomasson,fr FRA,MF,Lens,30-295,1993,5.2,0,3,2,66.7,0.57,0.38,0.00,0.00,13.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
390,Corentin Tolisso,fr FRA,MF,Lyon,30-058,1994,3.0,1,10,3,30.0,3.37,1.01,0.10,0.33,17.8,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
391,Abdoulaye Touré,gn GUI,MF,Le Havre,30-211,1994,5.3,2,7,2,28.6,1.32,0.38,0.00,0.00,24.9,0,2,2,2.3,0.7,0.10,-0.3,-0.7,Matches
392,Birama Touré,ml MLI,MF,Montpellier,32-116,1992,0.5,0,1,0,0.0,2.09,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
393,Adrien Truffert,fr FRA,"DF,MF",Rennes,22-315,2001,4.5,0,5,1,20.0,1.11,0.22,0.00,0.00,23.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
394,Vanderson,br BRA,DF,Monaco,23-101,2001,4.0,1,4,3,75.0,0.99,0.75,0.25,0.33,17.3,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
395,Jordan Veretout,fr FRA,MF,Lyon,31-213,1993,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
396,Ben Viadere,fr FRA,MF,Auxerre,19-028,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
397,Vitinha,pt POR,MF,Paris S-G,24-230,2000,3.8,1,1,0,0.0,0.27,0.00,0.00,,44.6,0,1,1,0.8,0.0,0.02,+0.2,0.0,Matches
398,Ibrahima Wadji,sn SEN,FW,Saint-Étienne,29-148,1995,0.5,0,3,0,0.0,6.00,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
399,Elye Wahi,fr FRA,FW,Marseille,21-272,2003,3.5,1,5,2,40.0,1.42,0.57,0.00,0.00,14.1,0,1,1,2.4,1.7,0.33,-1.4,-1.7,Matches
400,Caleb Wiley,us USA,"DF,MF",Strasbourg,19-283,2004,2.4,0,1,0,0.0,0.42,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Christopher Wooh,cm CMR,DF,Rennes,23-012,2001,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,11.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
402,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22-260,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
403,Yoram Zague,fr FRA,DF,Paris S-G,18-138,2006,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
404,Wilfried Zaha,ci CIV,FW,Lyon,31-325,1992,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
405,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,18-206,2006,4.9,1,2,2,100.0,0.41,0.41,0.50,0.50,21.4,0,0,0,0.5,0.5,0.25,+0.5,+0.5,Matches
406,Miha Zajc,si SVN,MF,Toulouse,30-091,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
407,Denis Zakaria,ch SUI,MF,Monaco,27-315,1996,5.3,2,5,3,60.0,0.95,0.57,0.40,0.67,15.1,0,0,0,1.2,1.2,0.24,+0.8,+0.8,Matches
408,Anass Zaroury,ma MAR,"MF,FW",Lens,23-328,2000,2.2,0,3,1,33.3,1.34,0.45,0.00,0.00,16.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
409,Nathan Zeze,fr FRA,DF,Nantes,19-104,2005,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
410,Edon Zhegrova,xk KVX,"MF,FW",Lille,25-183,1999,3.9,3,10,4,40.0,2.54,1.02,0.30,0.75,19.8,0,0,0,1.0,1.0,0.10,+2.0,+2.0,Matches
411,Luc Zogbé,ci CIV,DF,Brest,19-190,2005,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
412,Aristide Zossou,ci CIV,MF,Auxerre,19-108,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
413,Yanis Zouaoui,dz ALG,DF,Le Havre,30-082,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
